Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  3.579166666666667e+00,  4.535624114761110e-02, -8.958915621077564e-02,  2.745918139910805e-01,  1.110309745480897e-01,  8.286237560027515e-01,  1.019327206494769e-01, -3.121672241907181e-01,  3.666078472549143e-01,  1.627343516566692e-01,  1.490301543070834e+00, -8.261158968009791e-01, -1.106433990063782e+00, -4.807682078618944e-01
  3.583333333333333e+00,  4.547128443640155e-02, -8.930159799915192e-02,  2.748564549925967e-01,  1.111232719811443e-01,  8.286475142166686e-01,  1.019021600527526e-01, -3.103125635447158e-01,  3.674361399452978e-01,  1.650602412011105e-01,  1.490198893182169e+00, -8.280397120230234e-01, -1.105256244299261e+00, -4.799081017324212e-01
  3.587500000000000e+00,  4.560013209524227e-02, -8.905145605803801e-02,  2.751731539436263e-01,  1.112418904279918e-01,  8.286654060936972e-01,  1.018759177853504e-01, -3.085139014202738e-01,  3.682483601029066e-01,  1.674280728518517e-01,  1.490107389235487e+00, -8.301235496902948e-01, -1.104024077923333e+00, -4.790408684869064e-01
  3.591666666666667e+00,  4.574309098225761e-02, -8.883718881661565e-02,  2.755423064410421e-01,  1.113869083828307e-01,  8.286776046224600e-01,  1.018538123075015e-01, -3.067856560529765e-01,  3.690423383353511e-01,  1.698393658074913e-01,  1.490029285327387e+00, -8.323332870968665e-01, -1.102756423637082e+00, -4.781765109450137e-01
  3.595833333333334e+00,  4.590042738829323e-02, -8.865686241516044e-02,  2.759640677500139e-01,  1.115582705942241e-01,  8.286843380336437e-01,  1.018356132908983e-01, -3.051415875757594e-01,  3.698159378232309e-01,  1.722956120955459e-01,  1.489966495500870e+00, -8.346337366602781e-01, -1.101473332649769e+00, -4.773234117331713e-01
  3.600000000000000e+00,  4.607235255204208e-02, -8.850812931975126e-02,  2.764383021089901e-01,  1.117557633851806e-01,  8.286858936042075e-01,  1.018210393702554e-01, -3.035945060589509e-01,  3.705669239278791e-01,  1.747982420669286e-01,  1.489920696907746e+00, -8.369891306922305e-01, -1.100195327250676e+00, -4.764890031605845e-01
  3.604166666666667e+00,  4.625900958011294e-02, -8.838820184287141e-02,  2.769645348582325e-01,  1.119789905108560e-01,  8.286826218036412e-01,  1.018097555289977e-01, -3.021560024862885e-01,  3.712928886938964e-01,  1.773485649069322e-01,  1.489893426192719e+00, -8.393635168389305e-01, -1.098942307308350e+00, -4.756805599210795e-01
  3.608333333333333e+00,  4.646046369077452e-02, -8.829383275334909e-02,  2.775419166733014e-01,  1.122273546978353e-01,  8.286749391070481e-01,  1.018013715075854e-01, -3.008362134230406e-01,  3.719912055138490e-01,  1.799476986673155e-01,  1.489886126072117e+00, -8.417211095648892e-01, -1.097732799888550e+00, -4.749053639226146e-01
  3.612500000000000e+00,  4.667669693526556e-02, -8.822130899551926e-02,  2.781692050953934e-01,  1.125000477002274e-01,  8.286633286408538e-01,  1.017954419058674e-01, -2.996436238870375e-01,  3.726589823209750e-01,  1.825965009196530e-01,  1.489900154009569e+00, -8.440267048278886e-01, -1.096583861825954e+00, -4.741702536248197e-01
  3.616666666666667e+00,  4.690759093047997e-02, -8.816647275527753e-02,  2.788447181911151e-01,  1.127960300290945e-01,  8.286483384962323e-01,  1.017914693808806e-01, -2.985848608045251e-01,  3.732930020719863e-01,  1.852954938471241e-01,  1.489936813852343e+00, -8.462462228567987e-01, -1.095511223425364e+00, -4.734810716783563e-01
  3.620833333333334e+00,  4.715299942656635e-02, -8.812468260966683e-02,  2.795665398156443e-01,  1.131141173261737e-01,  8.286305788097351e-01,  1.017889021203352e-01, -2.976648121490597e-01,  3.738897118960023e-01,  1.880447948608600e-01,  1.489997265161089e+00, -8.483470645642083e-01, -1.094529212143567e+00, -4.728422828791865e-01
  3.625000000000000e+00,  4.741265693745681e-02, -8.809093223315026e-02,  2.803322796501929e-01,  1.134528820527416e-01,  8.286107150497989e-01,  1.017871473478826e-01, -2.968862636387750e-01,  3.744451673923789e-01,  1.908440021220843e-01,  1.490082680385237e+00, -8.502987366160079e-01, -1.093650494984855e+00, -4.722567746749254e-01
  3.629166666666667e+00,  4.768626427687381e-02, -8.805983594644282e-02,  2.811393243957404e-01,  1.138107622963137e-01,  8.285894608865378e-01,  1.017855716471247e-01, -2.962501447969358e-01,  3.749550760113594e-01,  1.936921074875579e-01,  1.490194160724727e+00, -8.520730048203827e-01, -1.092885719880021e+00, -4.717258329914188e-01
