Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  1.916666666666667e-01,  1.009920550211095e-01, -1.056445823671828e-01,  5.323025872460305e-01,  2.053415568622921e-01,  7.677134573076814e-01,  1.205945165605462e-01,  2.569779935328164e-01,  7.877222291443322e-01,  1.255514683682766e+00,  1.500029272297769e-01,  1.735492219134334e+00, -8.406884981682157e-01,  5.980729601685757e-02
  1.958333333333333e-01,  1.008293784631654e-01, -1.059443793804548e-01,  5.319748101932317e-01,  2.052089649591556e-01,  7.676903306751353e-01,  1.206251593835938e-01,  2.564618400478144e-01,  7.888601287084617e-01,  1.256554164591126e+00,  1.494820912272021e-01,  1.735495697319683e+00, -8.404198062529418e-01,  5.985814077160076e-02
  2.000000000000000e-01,  1.006547365555378e-01, -1.062786089657362e-01,  5.316285342806105e-01,  2.050714556498261e-01,  7.676640971071931e-01,  1.206591125084420e-01,  2.560140799806249e-01,  7.899814069203465e-01,  1.257633920203341e+00,  1.489414824953521e-01,  1.735499142217082e+00, -8.401859133685080e-01,  5.987647530933656e-02
  2.041666666666667e-01,  1.004696161870175e-01, -1.066488424405647e-01,  5.312687632400537e-01,  2.049319347485157e-01,  7.676344737170558e-01,  1.206964672914746e-01,  2.556347947158216e-01,  7.910818745239419e-01,  1.258748156763838e+00,  1.483842326775230e-01,  1.735502547799110e+00, -8.399880098474183e-01,  5.986373161945119e-02
  2.083333333333333e-01,  1.002754966210775e-01, -1.070565891367961e-01,  5.309004554599216e-01,  2.047932697145234e-01,  7.676011842518481e-01,  1.207373106542813e-01,  2.553237698080685e-01,  7.921574275460569e-01,  1.259890882466293e+00,  1.478136150936755e-01,  1.735505907391331e+00, -8.398271701720139e-01,  5.982150160973811e-02
  2.125000000000000e-01,  1.000738125974388e-01, -1.075032748097833e-01,  5.305284081932304e-01,  2.046582245803482e-01,  7.675639641939607e-01,  1.207817241554378e-01,  2.550804401674019e-01,  7.932040769683518e-01,  1.261055947542853e+00,  1.472330125584818e-01,  1.735509213638157e+00, -8.397043349209338e-01,  5.975149719270118e-02
  2.166666666666667e-01,  9.986696210411403e-02, -1.079900871286596e-01,  5.301601281114593e-01,  2.045309691297693e-01,  7.675225067011004e-01,  1.208297421753247e-01,  2.549028804271660e-01,  7.942172322598372e-01,  1.262230803679624e+00,  1.466514668194355e-01,  1.735512487153424e+00, -8.396184347581536e-01,  5.965231264086633e-02
  2.208333333333333e-01,  9.965411787935516e-02, -1.085184602042542e-01,  5.297938359214210e-01,  2.044107499430297e-01,  7.674767057854255e-01,  1.208815111184500e-01,  2.547916317242135e-01,  7.951945735357235e-01,  1.263421330384093e+00,  1.460617124779370e-01,  1.735515648540484e+00, -8.395736655133853e-01,  5.953184300461360e-02
  2.250000000000000e-01,  9.943738903610186e-02, -1.090893333693894e-01,  5.294360962218290e-01,  2.043011908481419e-01,  7.674263026365722e-01,  1.209370518750538e-01,  2.547437541312692e-01,  7.961320321512740e-01,  1.264615189548557e+00,  1.454723664069689e-01,  1.735518730679420e+00, -8.395688231746490e-01,  5.938906161883303e-02
  2.291666666666667e-01,  9.921770383084684e-02, -1.097035608940582e-01,  5.290899980100182e-01,  2.042040461515914e-01,  7.673711320901256e-01,  1.209964107142611e-01,  2.547567814392748e-01,  7.970263963233569e-01,  1.265805929463509e+00,  1.448868867583449e-01,  1.735521725148703e+00, -8.396042599683604e-01,  5.922581376122005e-02
