Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  6.458333333333333e+00,  3.087835045812340e-01, -3.200167308433864e-01,  6.628423390393475e-01,  5.694715098225511e-01,  1.034784039342082e+00,  2.882539989774392e-02, -1.108857405236972e-01,  1.914830483566579e-01,  7.840409782764634e-01,  3.527665575730911e-01,  1.278308917399797e+00, -1.285864729975488e-01,  9.995578455983097e-02
  6.462500000000000e+00,  3.067826507766843e-01, -3.218379258382851e-01,  6.607114582877508e-01,  5.668664741655547e-01,  1.034381406602838e+00,  2.947202821228936e-02, -1.029631798797736e-01,  1.821090116817126e-01,  7.957170471922024e-01,  3.584991623436812e-01,  1.276366910616151e+00, -1.317270339241361e-01,  1.059091677116469e-01
  6.466666666666667e+00,  3.047860315334081e-01, -3.236693070797187e-01,  6.585906430431580e-01,  5.642760915292597e-01,  1.033980375107684e+00,  3.011489771114755e-02, -9.498787957799301e-02,  1.727543846452993e-01,  8.074056623121207e-01,  3.643718192588730e-01,  1.274365478245154e+00, -1.348748048586950e-01,  1.117871961217707e-01
  6.470833333333333e+00,  3.027860976663059e-01, -3.255174248963829e-01,  6.564714195045813e-01,  5.616901572320139e-01,  1.033579404988745e+00,  3.075650338205856e-02, -8.693739469495515e-02,  1.633901583353762e-01,  8.191297148994626e-01,  3.703562647273604e-01,  1.272253949276304e+00, -1.380905524728719e-01,  1.176239781483333e-01
  6.475000000000000e+00,  3.007815684742026e-01, -3.273871914965654e-01,  6.543540342952184e-01,  5.591086911879463e-01,  1.033178624876355e+00,  3.139669225809791e-02, -7.880931808026047e-02,  1.540157445112582e-01,  8.308987665519147e-01,  3.764301139253246e-01,  1.270000095317849e+00, -1.414196315129701e-01,  1.234401369132926e-01
  6.479166666666667e+00,  2.987760044790664e-01, -3.292817247285058e-01,  6.522451988563635e-01,  5.565392812259672e-01,  1.032779406821829e+00,  3.203335586330205e-02, -7.061471243724027e-02,  1.446459500573935e-01,  8.427108660130550e-01,  3.825803833654913e-01,  1.267588867518470e+00, -1.448903224803628e-01,  1.292284580183731e-01
  6.483333333333333e+00,  2.967762027522763e-01, -3.312017393189503e-01,  6.501553496891477e-01,  5.539939235746089e-01,  1.032383839957044e+00,  3.266326898627361e-02, -6.236907141894438e-02,  1.352975563364547e-01,  8.545536544444787e-01,  3.888060079897523e-01,  1.265017927252437e+00, -1.485169393780785e-01,  1.349521109404290e-01
  6.487500000000000e+00,  2.947911289705498e-01, -3.331447386056214e-01,  6.480966404005831e-01,  5.514867433717208e-01,  1.031994338737110e+00,  3.328270603942259e-02, -5.408563247534431e-02,  1.259832734127230e-01,  8.664045837570020e-01,  3.951184820498493e-01,  1.262298081283287e+00, -1.523064948032560e-01,  1.405567300499087e-01
  6.491666666666666e+00,  2.928305022594827e-01, -3.351048420971719e-01,  6.460807288165298e-01,  5.490314540976824e-01,  1.031613210118789e+00,  3.388811657788453e-02, -4.577190254119659e-02,  1.167112535115388e-01,  8.782341231588208e-01,  4.015375958753346e-01,  1.259455909020541e+00, -1.562720081388800e-01,  1.459883379385025e-01
  6.495833333333334e+00,  2.909038853076052e-01, -3.370732483672389e-01,  6.441176495260176e-01,  5.466400351708449e-01,  1.031242431071719e+00,  3.447646916790512e-02, -3.743199700858325e-02,  1.074905608538576e-01,  8.900101812884218e-01,  4.080842411112710e-01,  1.256528277647673e+00, -1.604411903654439e-01,  1.512093092740811e-01
  6.500000000000000e+00,  2.890287767459561e-01, -3.390363880011213e-01,  6.422272934134621e-01,  5.443359735491419e-01,  1.030885855658606e+00,  3.504180754561921e-02, -2.908908025943567e-02,  9.836129243581883e-02,  9.016842890381693e-01,  4.147797224097783e-01,  1.253558786237427e+00, -1.648437785430283e-01,  1.562067268889684e-01
  6.504166666666666e+00,  2.871996641959624e-01, -3.409871726800269e-01,  6.403977018873315e-01,  5.421058511364470e-01,  1.030541191365311e+00,  3.558776950049889e-02, -2.073476487109571e-02,  8.932757000132933e-02,  9.132593485999826e-01,  4.216254534856632e-01,  1.250557570777696e+00, -1.694885797945280e-01,  1.609919882384061e-01
  6.508333333333333e+00,  2.854346018914476e-01, -3.429127193445014e-01,  6.386501627393890e-01,  5.399745523928572e-01,  1.030212539432490e+00,  3.610803630708465e-02, -1.242028026212267e-02,  8.047211497161708e-02,  9.246935868122307e-01,  4.286269369326765e-01,  1.247542182789896e+00, -1.743377271465347e-01,  1.655991362858829e-01
  6.512500000000000e+00,  2.837409776193552e-01, -3.448071716407967e-01,  6.369932406563067e-01,  5.379518407353138e-01,  1.029901560728519e+00,  3.660013106788388e-02, -4.188252240840276e-03,  7.186047420932389e-02,  9.359719973352885e-01,  4.357763642575892e-01,  1.244503394983995e+00, -1.793133619962202e-01,  1.700710218407511e-01
  6.516666666666667e+00,  2.821216727578446e-01, -3.466699585206676e-01,  6.354312791563815e-01,  5.360422475769738e-01,  1.029609115831316e+00,  3.706284835597337e-02,  3.919349523844669e-03,  6.355007408547447e-02,  9.470926486601425e-01,  4.430583483002742e-01,  1.241437279527378e+00, -1.843143002953060e-01,  1.744422659755497e-01
  6.520833333333333e+00,  2.805746508644694e-01, -3.485055647282177e-01,  6.339636096069782e-01,  5.342442386548333e-01,  1.029335114788214e+00,  3.749647561018501e-02,  1.186091453869033e-02,  5.559255861533567e-02,  9.580674600237409e-01,  4.504513289282062e-01,  1.238379943912068e+00, -1.892370009715323e-01,  1.787263953129555e-01
  6.525000000000000e+00,  2.790925633258977e-01, -3.503228085461981e-01,  6.325835414324279e-01,  5.325491719775732e-01,  1.029078322142108e+00,  3.790308035819389e-02,  1.960163085168866e-02,  4.802513109653326e-02,  9.689202916783148e-01,  4.579332753223090e-01,  1.235403252168755e+00, -1.940023770886083e-01,  1.829115745533462e-01
  6.529166666666667e+00,  2.776627492800336e-01, -3.521328849997954e-01,  6.312773496227069e-01,  5.309403466913734e-01,  1.028836153794427e+00,  3.828680193848196e-02,  2.712985294513449e-02,  4.084749769705827e-02,  9.796812056025624e-01,  4.654919273814090e-01,  1.232564440469567e+00, -1.985819618991611e-01,  1.869667974142986e-01
  6.533333333333333e+00,  2.762703702420009e-01, -3.539466398509230e-01,  6.300277116604619e-01,  5.293971268415242e-01,  1.028605330056215e+00,  3.865282333234872e-02,  3.446092642435522e-02,  3.401875468152406e-02,  9.903765861564989e-01,  4.731321955637699e-01,  1.229867453614210e+00, -2.029965315184106e-01,  1.908610023650193e-01
  6.537500000000000e+00,  2.749031619963189e-01, -3.557735062575451e-01,  6.288204853897585e-01,  5.279026700151602e-01,  1.028383184261256e+00,  3.900535508069322e-02,  4.162004689200616e-02,  2.748439199712241e-02,  1.001021370454185e+00,  4.808747025338648e-01,  1.227275456835926e+00, -2.072870536740830e-01,  1.945836197301694e-01
  6.541666666666667e+00,  2.735529073899388e-01, -3.576220247881367e-01,  6.276472540368417e-01,  5.264467223361695e-01,  1.028168159481649e+00,  3.934688479252962e-02,  4.862714828433741e-02,  2.119904322864924e-02,  1.011620086747887e+00,  4.887487828055052e-01,  1.224749719050479e+00, -2.114899619515416e-01,  1.981436650316284e-01
  6.545833333333333e+00,  2.722137197297885e-01, -3.594993402347011e-01,  6.265024597917387e-01,  5.250223927854741e-01,  1.027959249125087e+00,  3.967903970036546e-02,  5.549784663557993e-02,  1.512719669095726e-02,  1.022172498926720e+00,  4.967876103982226e-01,  1.222271143282723e+00, -2.156245080488643e-01,  2.015488171959061e-01
  6.550000000000000e+00,  2.708873961762782e-01, -3.614090016666844e-01,  6.253906218445772e-01,  5.236343874660948e-01,  1.027757377897662e+00,  4.000046467756749e-02,  6.223357722930028e-02,  9.256075380195490e-03,  1.032663772649281e+00,  5.050290242938935e-01,  1.219834424258078e+00, -2.196765218919052e-01,  2.047974825941359e-01
  6.554166666666667e+00,  2.695589770993972e-01, -3.633541569143152e-01,  6.242901380334505e-01,  5.222581587367698e-01,  1.027558411207913e+00,  4.031753677810123e-02,  6.887083964153155e-02,  3.540545382596938e-03,  1.043114144262765e+00,  5.134957235157127e-01,  1.217398736444804e+00, -2.235948377564227e-01,  2.078921019763135e-01
  6.558333333333334e+00,  2.682360316132510e-01, -3.653324676555777e-01,  6.232115274634211e-01,  5.209056149070858e-01,  1.027364397030340e+00,  4.062713603694699e-02,  7.539883832092847e-02, -2.006421578023203e-03,  1.053500366944831e+00,  5.222134386333697e-01,  1.214918677626020e+00, -2.273086656530503e-01,  2.108452025827882e-01
