Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_ObjectPos.Pos[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_ObjectPos.Pos[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_ObjectPos.Pos[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_ObjectPos.Pos[3],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_ObjectPos.Pos[4],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_ObjectPos.Pos[5]
  7.591666666666667e+00, -3.809310074538352e-02,  5.539945283824372e-01,  1.740975873965437e+00,  1.597779777611088e+00, -3.576873023012455e+00,  2.012378852666745e+00
  7.595833333333333e+00, -3.913107308823059e-02,  5.532365464228864e-01,  1.738959790029704e+00,  1.618230519530750e+00, -3.579561163914337e+00,  2.010729137029637e+00
  7.600000000000000e+00, -4.001903318465420e-02,  5.525231131410318e-01,  1.736995735851760e+00,  1.637598079686317e+00, -3.581871391272367e+00,  2.009494399547527e+00
  7.604166666666666e+00, -4.075290836699819e-02,  5.518508995250373e-01,  1.735073501741599e+00,  1.656147980388856e+00, -3.583863246996727e+00,  2.008222442345043e+00
  7.608333333333333e+00, -4.133196702812937e-02,  5.512201375523285e-01,  1.733175139582157e+00,  1.674226939338036e+00, -3.585581954834328e+00,  2.006354985124162e+00
  7.612500000000000e+00, -4.175445294399383e-02,  5.506332735915103e-01,  1.731278660282360e+00,  1.692230680605799e+00, -3.587057991885074e+00,  2.003257899806236e+00
  7.616666666666667e+00, -4.201760971096295e-02,  5.500924013693801e-01,  1.729365593920104e+00,  1.710487045190931e+00, -3.588303902490501e+00,  1.998401044244071e+00
  7.620833333333334e+00, -4.212192344474728e-02,  5.495974942942535e-01,  1.727427740430782e+00,  1.729131669928860e+00, -3.589313607747209e+00,  1.991564808584673e+00
  7.625000000000000e+00, -4.207664847706877e-02,  5.491466102065308e-01,  1.725469728631782e+00,  1.748087469161085e+00, -3.590071788180049e+00,  1.982884995460537e+00
  7.629166666666666e+00, -4.190361831818538e-02,  5.487377460340508e-01,  1.723507489846569e+00,  1.767103529593810e+00, -3.590564261638442e+00,  1.972806203855264e+00
  7.633333333333333e+00, -4.163500456964362e-02,  5.483700382309025e-01,  1.721565271546780e+00,  1.785773611564467e+00, -3.590784932006351e+00,  1.962054543319438e+00
  7.637500000000000e+00, -4.130280918811490e-02,  5.480420838979758e-01,  1.719673595058082e+00,  1.803561930217212e+00, -3.590747338115470e+00,  1.951562513788484e+00
  7.641666666666667e+00, -4.092747832094108e-02,  5.477505183905970e-01,  1.717865489453569e+00,  1.819893627863525e+00, -3.590493786541975e+00,  1.942284432219676e+00
  7.645833333333334e+00, -4.051757565199093e-02,  5.474932834261029e-01,  1.716168168837216e+00,  1.834339254796682e+00, -3.590086858193859e+00,  1.934909568470380e+00
  7.650000000000000e+00, -4.007704197532030e-02,  5.472745594657873e-01,  1.714594666656572e+00,  1.846792652462196e+00, -3.589585187814349e+00,  1.929612542576024e+00
  7.654166666666667e+00, -3.960671277535329e-02,  5.471054697961644e-01,  1.713141261141475e+00,  1.857470238332493e+00, -3.589021155006859e+00,  1.926060026478612e+00
  7.658333333333333e+00, -3.910165057801013e-02,  5.469989878720659e-01,  1.711792112740508e+00,  1.866774543105945e+00, -3.588397943887832e+00,  1.923609931808974e+00
  7.662500000000000e+00, -3.855276117443983e-02,  5.469626887315248e-01,  1.710528374971838e+00,  1.875163911235899e+00, -3.587704580354077e+00,  1.921511019346016e+00
  7.666666666666666e+00, -3.795048778551231e-02,  5.469954963038630e-01,  1.709335380091586e+00,  1.883037970668566e+00, -3.586930787175280e+00,  1.919096825760731e+00
  7.670833333333333e+00, -3.728523586715026e-02,  5.470896751756256e-01,  1.708204177626990e+00,  1.890642999245263e+00, -3.586072392181905e+00,  1.915950615519274e+00
  7.675000000000000e+00, -3.654611462244327e-02,  5.472345382973605e-01,  1.707129739193627e+00,  1.898053546615056e+00, -3.585131509187564e+00,  1.911938903427520e+00
  7.679166666666667e+00, -3.572211906262168e-02,  5.474202508206547e-01,  1.706108655200967e+00,  1.905234282358045e+00, -3.584113827109104e+00,  1.907114885611530e+00
  7.683333333333334e+00, -3.480497725858376e-02,  5.476411873268794e-01,  1.705137388778089e+00,  1.912120480936628e+00, -3.583023826785196e+00,  1.901594134431378e+00
  7.687500000000000e+00, -3.379058455442581e-02,  5.478967580708378e-01,  1.704212311376828e+00,  1.918670036608360e+00, -3.581863144508212e+00,  1.895468234464441e+00
  7.691666666666666e+00, -3.267798979530687e-02,  5.481893066855241e-01,  1.703331747327961e+00,  1.924870464061455e+00, -3.580635068246408e+00,  1.888776520172266e+00
  7.695833333333333e+00, -3.146677928332096e-02,  5.485216698117619e-01,  1.702498186037696e+00,  1.930703853524809e+00, -3.579350737361587e+00,  1.881541870870940e+00
  7.700000000000000e+00, -3.015720397854301e-02,  5.488958430383158e-01,  1.701718846438482e+00,  1.936143944731195e+00, -3.578030520924063e+00,  1.873777673748339e+00
  7.704166666666667e+00, -2.875566736223772e-02,  5.493121350623252e-01,  1.701004423804660e+00,  1.941209539062272e+00, -3.576699653638152e+00,  1.865433764018049e+00
  7.708333333333334e+00, -2.727922430399224e-02,  5.497686772238277e-01,  1.700366986707883e+00,  1.945958444737995e+00, -3.575383892883352e+00,  1.856438875390052e+00
  7.712500000000000e+00, -2.575152579848021e-02,  5.502615389574670e-01,  1.699817697608708e+00,  1.950383191259615e+00, -3.574109022608750e+00,  1.846875936605967e+00
  7.716666666666667e+00, -2.419253679762980e-02,  5.507856238546003e-01,  1.699364045162807e+00,  1.954322097193130e+00, -3.572900916473527e+00,  1.837112228818078e+00
  7.720833333333333e+00, -2.261158838442459e-02,  5.513366410805655e-01,  1.699006446402487e+00,  1.957473216154394e+00, -3.571781751601168e+00,  1.827764302623417e+00
  7.725000000000000e+00, -2.100843090402942e-02,  5.519132364903522e-01,  1.698735923706820e+00,  1.959501104127466e+00, -3.570763025929516e+00,  1.819516553396351e+00
  7.729166666666667e+00, -1.937827383929264e-02,  5.525174858309978e-01,  1.698535179866025e+00,  1.960182137228592e+00, -3.569839411919268e+00,  1.812864961381817e+00
  7.733333333333333e+00, -1.771631947717216e-02,  5.531534966444838e-01,  1.698382949545363e+00,  1.959522905085910e+00, -3.568986751682760e+00,  1.807893970421877e+00
  7.737500000000000e+00, -1.602085063354922e-02,  5.538252548038022e-01,  1.698259226990703e+00,  1.957784419051875e+00, -3.568166945902578e+00,  1.804219300019131e+00
  7.741666666666667e+00, -1.429430425243543e-02,  5.545346399977749e-01,  1.698149103982685e+00,  1.955372602659280e+00, -3.567340332802441e+00,  1.801174747561026e+00
  7.745833333333334e+00, -1.254196167914545e-02,  5.552803145257520e-01,  1.698044155738224e+00,  1.952646652065389e+00, -3.566478837791982e+00,  1.798151799196138e+00
  7.750000000000000e+00, -1.076926921343569e-02,  5.560576819949773e-01,  1.697941600725956e+00,  1.949792101005847e+00, -3.565570175592987e+00,  1.794832191592740e+00
  7.754166666666666e+00, -8.978852763161127e-03,  5.568592367512835e-01,  1.697842149790135e+00,  1.946841791266876e+00, -3.564612829012572e+00,  1.791160112496010e+00
  7.758333333333334e+00, -7.168951896383637e-03,  5.576753444355456e-01,  1.697747270399917e+00,  1.943755464686342e+00, -3.563610174659875e+00,  1.787207574999904e+00
  7.762500000000000e+00, -5.335005872946969e-03,  5.584965853748777e-01,  1.697656563961879e+00,  1.940451019651951e+00, -3.562567000363815e+00,  1.783128231773406e+00
  7.766666666666667e+00, -3.472294889177421e-03,  5.593168109232395e-01,  1.697566404004550e+00,  1.936803901032798e+00, -3.561485272862152e+00,  1.779168855804967e+00
  7.770833333333333e+00, -1.576243114990702e-03,  5.601340062760524e-01,  1.697470509404257e+00,  1.932667215845167e+00, -3.560359932688263e+00,  1.775632584161092e+00
  7.775000000000000e+00,  3.580809325960527e-04,  5.609483547382236e-01,  1.697361838831162e+00,  1.927933259223598e+00, -3.559178207633476e+00,  1.772757293738637e+00
  7.779166666666667e+00,  2.333347090462294e-03,  5.617597653044162e-01,  1.697234728470786e+00,  1.922632532410652e+00, -3.557922636082218e+00,  1.770530580212754e+00
  7.783333333333333e+00,  4.345588652843102e-03,  5.625671088725182e-01,  1.697085851796351e+00,  1.916989460062822e+00, -3.556576249538650e+00,  1.768592407949371e+00
  7.787500000000000e+00,  6.384350775368960e-03,  5.633692636905611e-01,  1.696913408919161e+00,  1.911338815457208e+00, -3.555128158717273e+00,  1.766385646697116e+00
  7.791666666666667e+00,  8.439691208451637e-03,  5.641658033903573e-01,  1.696716478230626e+00,  1.905947618933481e+00, -3.553577303487939e+00,  1.763462144582616e+00
  7.795833333333333e+00,  1.050937523943422e-02,  5.649567795767059e-01,  1.696495381559613e+00,  1.900881059866548e+00, -3.551931686059310e+00,  1.759712273989218e+00
  7.800000000000000e+00,  1.259850058489929e-02,  5.657433640222834e-01,  1.696251133456135e+00,  1.895985821374386e+00, -3.550202730513453e+00,  1.755410439842551e+00
  7.804166666666667e+00,  1.471257985789641e-02,  5.665288723690125e-01,  1.695984047941392e+00,  1.890981357354875e+00, -3.548399032253684e+00,  1.751081021533942e+00
  7.808333333333334e+00,  1.685127136150906e-02,  5.673183124580261e-01,  1.695693741405773e+00,  1.885607272896467e+00, -3.546523260703462e+00,  1.747245661707803e+00
  7.812500000000000e+00,  1.900803482466077e-02,  5.681170292804210e-01,  1.695380496401113e+00,  1.879725916817590e+00, -3.544572522314340e+00,  1.744222302355419e+00
  7.816666666666666e+00,  2.117491941341748e-02,  5.689298556729621e-01,  1.695046160206561e+00,  1.873302108084020e+00, -3.542541647624892e+00,  1.742134532056560e+00
  7.820833333333333e+00,  2.334744572220306e-02,  5.697603892584584e-01,  1.694694524365008e+00,  1.866319622874295e+00, -3.540428028230191e+00,  1.741043714237363e+00
  7.825000000000000e+00,  2.552648713621047e-02,  5.706095771336540e-01,  1.694332144663943e+00,  1.858765472179738e+00, -3.538235081333171e+00,  1.740966037859879e+00
  7.829166666666667e+00,  2.771681014936764e-02,  5.714746909890811e-01,  1.693968456630845e+00,  1.850694160078126e+00, -3.535971804182307e+00,  1.741754809219955e+00
  7.833333333333333e+00,  2.992305031823540e-02,  5.723505712181716e-01,  1.693613548625389e+00,  1.842257910512521e+00, -3.533648806032519e+00,  1.743066283865057e+00
  7.837500000000000e+00,  3.214680730455122e-02,  5.732324459491928e-01,  1.693275046897777e+00,  1.833655489368519e+00, -3.531274220611147e+00,  1.744482219465123e+00
  7.841666666666667e+00,  3.438776409340349e-02,  5.741175517934958e-01,  1.692956909372984e+00,  1.825064805495874e+00, -3.528852624021226e+00,  1.745647716555469e+00
  7.845833333333333e+00,  3.664649098565512e-02,  5.750050960685608e-01,  1.692659950615177e+00,  1.816602211644690e+00, -3.526385088719534e+00,  1.746345252167336e+00
  7.850000000000000e+00,  3.892521808265433e-02,  5.758963279286243e-01,  1.692381931341537e+00,  1.808313658081174e+00, -3.523866912030524e+00,  1.746506040207368e+00
  7.854166666666667e+00,  4.122654584738131e-02,  5.767945854250300e-01,  1.692117081008322e+00,  1.800194960133370e+00, -3.521285424515624e+00,  1.746168840395752e+00
  7.858333333333333e+00,  4.355242798514505e-02,  5.777044097653018e-01,  1.691856162445628e+00,  1.792202985980529e+00, -3.518620100525895e+00,  1.745457877418660e+00
  7.862500000000000e+00,  4.590335936552523e-02,  5.786309220993697e-01,  1.691587013105715e+00,  1.784250763333359e+00, -3.515842800797284e+00,  1.744594730944427e+00
  7.866666666666666e+00,  4.827755772052416e-02,  5.795795097345128e-01,  1.691295950439132e+00,  1.776234067369817e+00, -3.512920587818892e+00,  1.743846785848143e+00
  7.870833333333334e+00,  5.067235900366999e-02,  5.805540769447169e-01,  1.690970724940860e+00,  1.768084338172790e+00, -3.509824462856697e+00,  1.743410594385795e+00
  7.875000000000000e+00,  5.308620858344110e-02,  5.815553972964688e-01,  1.690603087777346e+00,  1.759787313951089e+00, -3.506536407432522e+00,  1.743364260385808e+00
  7.879166666666666e+00,  5.551675611176478e-02,  5.825822092320408e-01,  1.690188823873077e+00,  1.751359651583233e+00, -3.503046789830559e+00,  1.743727003337276e+00
  7.883333333333333e+00,  5.795678515259733e-02,  5.836331395001663e-01,  1.689726692855934e+00,  1.742841497559501e+00, -3.499349807231996e+00,  1.744490367434208e+00
  7.887500000000000e+00,  6.039446867224593e-02,  5.847064504063697e-01,  1.689218120886429e+00,  1.734320385637586e+00, -3.495446902645644e+00,  1.745554983622053e+00
  7.891666666666667e+00,  6.281947680866398e-02,  5.857985462374833e-01,  1.688666595240490e+00,  1.725922219852001e+00, -3.491351426952147e+00,  1.746710056538959e+00
  7.895833333333333e+00,  6.522951794138031e-02,  5.869034662118739e-01,  1.688076231752005e+00,  1.717744962870405e+00, -3.487084091965216e+00,  1.747742106993093e+00
  7.900000000000000e+00,  6.763182250237355e-02,  5.880138168982165e-01,  1.687450854913499e+00,  1.709800692656572e+00, -3.482662666061910e+00,  1.748558915036640e+00
  7.904166666666667e+00,  7.003875661371717e-02,  5.891225078998282e-01,  1.686793857720677e+00,  1.702025857701025e+00, -3.478096254264043e+00,  1.749200042308851e+00
  7.908333333333333e+00,  7.246132232504891e-02,  5.902236732188484e-01,  1.686108861459071e+00,  1.694354249142016e+00, -3.473390147902861e+00,  1.749722670202592e+00
  7.912500000000000e+00,  7.490492500518749e-02,  5.913121949870325e-01,  1.685401360640311e+00,  1.686783218762352e+00, -3.468555613621716e+00,  1.750084135148871e+00
  7.916666666666666e+00,  7.736834616284652e-02,  5.923840503684767e-01,  1.684679291127673e+00,  1.679360486848092e+00, -3.463609993153206e+00,  1.750172725685788e+00
  7.920833333333333e+00,  7.984523620412062e-02,  5.934380363974907e-01,  1.683950845637968e+00,  1.672112941870334e+00, -3.458564388072825e+00,  1.749953465558841e+00
  7.925000000000000e+00,  8.232716907717903e-02,  5.944764005328923e-01,  1.683221419826243e+00,  1.665007955467743e+00, -3.453413406389983e+00,  1.749542926041965e+00
  7.929166666666667e+00,  8.480618889602816e-02,  5.955039046092320e-01,  1.682491960603402e+00,  1.657987691516633e+00, -3.448136976710801e+00,  1.749129590376961e+00
  7.933333333333334e+00,  8.727610979408258e-02,  5.965267939053779e-01,  1.681758710393496e+00,  1.651034629864603e+00, -3.442710354760878e+00,  1.748826069297306e+00
  7.937500000000000e+00,  8.973334963143602e-02,  5.975519365875138e-01,  1.681013752426025e+00,  1.644207413478350e+00, -3.437113817603871e+00,  1.748579497131047e+00
  7.941666666666666e+00,  9.217677939055158e-02,  5.985863854422198e-01,  1.680245957855807e+00,  1.637621616117992e+00, -3.431334780208507e+00,  1.748203689783910e+00
  7.945833333333333e+00,  9.460613807452010e-02,  5.996379325416619e-01,  1.679441466184150e+00,  1.631400790124621e+00, -3.425361882669623e+00,  1.747487933433050e+00
  7.950000000000000e+00,  9.702169112238346e-02,  6.007151980280085e-01,  1.678583921603184e+00,  1.625632030561885e+00, -3.419178281247033e+00,  1.746295398910927e+00
  7.954166666666667e+00,  9.942700419068143e-02,  6.018257180909030e-01,  1.677655630674061e+00,  1.620330722062251e+00, -3.412757786930385e+00,  1.744628861105475e+00
  7.958333333333334e+00,  1.018307119409246e-01,  6.029740171028096e-01,  1.676639360072851e+00,  1.615426344350051e+00, -3.406063166227638e+00,  1.742657133245036e+00
  7.962500000000000e+00,  1.042432767335018e-01,  6.041616138069463e-01,  1.675521053122106e+00,  1.610792126561208e+00, -3.399051311630819e+00,  1.740664670232635e+00
  7.966666666666667e+00,  1.066713127797149e-01,  6.053875846307170e-01,  1.674294224694344e+00,  1.606301682903665e+00, -3.391687219215593e+00,  1.738940181532528e+00
  7.970833333333333e+00,  1.091141922865229e-01,  6.066488888166855e-01,  1.672963090865504e+00,  1.601864635481632e+00, -3.383954936920850e+00,  1.737698314053999e+00
  7.975000000000000e+00,  1.115649337532545e-01,  6.079414737764062e-01,  1.671541063034611e+00,  1.597420616621326e+00, -3.375855320195703e+00,  1.737090408576177e+00
  7.979166666666666e+00,  1.140142790994437e-01,  6.092619137453323e-01,  1.670045773622673e+00,  1.592915927167321e+00, -3.367395433087232e+00,  1.737255908178157e+00
  7.983333333333333e+00,  1.164553369134336e-01,  6.106079811634083e-01,  1.668493890337684e+00,  1.588294435205952e+00, -3.358579658736142e+00,  1.738338729146866e+00
  7.987500000000000e+00,  1.188868202733685e-01,  6.119777030668588e-01,  1.666897643905732e+00,  1.583509330510715e+00, -3.349408116975439e+00,  1.740448948388710e+00
  7.991666666666667e+00,  1.213140275533974e-01,  6.133683105463227e-01,  1.665263302966296e+00,  1.578540533718819e+00, -3.339881044245571e+00,  1.743609665157437e+00
  7.995833333333334e+00,  1.237478115341228e-01,  6.147760289683839e-01,  1.663591387897304e+00,  1.573405201584530e+00, -3.330004357407098e+00,  1.747726690826573e+00
  8.000000000000000e+00,  1.262021425170353e-01,  6.161965865570531e-01,  1.661878185733903e+00,  1.568157998037133e+00, -3.319792123916389e+00,  1.752594664870873e+00
  8.004166666666666e+00,  1.286900260255989e-01,  6.176268460054458e-01,  1.660117315786878e+00,  1.562878274297967e+00, -3.309262225206878e+00,  1.757950793983502e+00
  8.008333333333333e+00,  1.312181327631243e-01,  6.190671951904361e-01,  1.658300965821004e+00,  1.557655523550962e+00, -3.298429508705658e+00,  1.763540261260254e+00
  8.012499999999999e+00,  1.337831624168505e-01,  6.205222511207972e-01,  1.656421828875393e+00,  1.552584429533020e+00, -3.287305680164897e+00,  1.769141718326473e+00
  8.016666666666666e+00,  1.363740470510869e-01,  6.219980657761874e-01,  1.654475266205417e+00,  1.547750641081972e+00, -3.275902431380957e+00,  1.774582661830737e+00
  8.020833333333334e+00,  1.389796377544553e-01,  6.234975079775308e-01,  1.652459522404498e+00,  1.543202315841583e+00, -3.264229336313765e+00,  1.779770543637768e+00
  8.025000000000000e+00,  1.415956008504481e-01,  6.250177069559387e-01,  1.650373734051567e+00,  1.538940943344660e+00, -3.252290610186853e+00,  1.784689113604370e+00
  8.029166666666667e+00,  1.442253108915072e-01,  6.265514986404179e-01,  1.648216058120434e+00,  1.534942909048539e+00, -3.240086661729115e+00,  1.789347988501159e+00
  8.033333333333333e+00,  1.468759032042607e-01,  6.280908332097646e-01,  1.645983465392816e+00,  1.531185412439463e+00, -3.227617871761915e+00,  1.793739430377061e+00
  8.037500000000000e+00,  1.495545797326513e-01,  6.296288621128957e-01,  1.643672007428467e+00,  1.527656707040172e+00, -3.214886769058983e+00,  1.797829085514532e+00
  8.041666666666666e+00,  1.522680275174934e-01,  6.311598541804025e-01,  1.641276067222730e+00,  1.524355221295557e+00, -3.201898324546458e+00,  1.801559069282050e+00
  8.045833333333334e+00,  1.550228215480891e-01,  6.326783515105084e-01,  1.638787279444647e+00,  1.521291625100168e+00, -3.188660589801636e+00,  1.804838575286193e+00
  8.050000000000001e+00,  1.578238850912109e-01,  6.341790539926923e-01,  1.636194784295914e+00,  1.518494607928627e+00, -3.175186914174808e+00,  1.807530984160259e+00
  8.054166666666667e+00,  1.606714945413601e-01,  6.356577779993468e-01,  1.633487558972468e+00,  1.516010067974783e+00, -3.161498089347834e+00,  1.809461934701227e+00
  8.058333333333334e+00,  1.635595784352490e-01,  6.371124553986847e-01,  1.630657458339815e+00,  1.513885496306332e+00, -3.147618130008581e+00,  1.810468127004147e+00
  8.062500000000000e+00,  1.664770881054227e-01,  6.385429902848599e-01,  1.627700491618502e+00,  1.512137590750923e+00, -3.133557943202872e+00,  1.810493715635599e+00
  8.066666666666666e+00,  1.694118369926506e-01,  6.399500253227074e-01,  1.624615576433631e+00,  1.510719128053887e+00, -3.119294222342404e+00,  1.809688228422268e+00
  8.070833333333333e+00,  1.723543346316649e-01,  6.413335372160747e-01,  1.621402147984173e+00,  1.509515509671543e+00, -3.104761451416603e+00,  1.808420221243143e+00
  8.074999999999999e+00,  1.752987689515212e-01,  6.426922117900042e-01,  1.618058887161916e+00,  1.508390132300131e+00, -3.089873356827396e+00,  1.807143490073645e+00
  8.079166666666666e+00,  1.782413466583914e-01,  6.440238911338468e-01,  1.614584380716372e+00,  1.507256149027943e+00, -3.074568682931527e+00,  1.806160462745184e+00
  8.083333333333334e+00,  1.811794190523120e-01,  6.453262235612183e-01,  1.610977949011175e+00,  1.506113349501924e+00, -3.058843741440742e+00,  1.805471276223551e+00
  8.087500000000000e+00,  1.841123025962364e-01,  6.465968284623083e-01,  1.607239198659625e+00,  1.505019213713230e+00, -3.042741348166534e+00,  1.804847758765255e+00
  8.091666666666667e+00,  1.870416189453522e-01,  6.478333192331972e-01,  1.603366956618514e+00,  1.504035289337678e+00, -3.026315237011570e+00,  1.804019618501579e+00
  8.095833333333333e+00,  1.899704659225823e-01,  6.490331639259814e-01,  1.599359381186531e+00,  1.503201061180957e+00, -3.009611511385395e+00,  1.802767172693655e+00
  8.100000000000000e+00,  1.929017945970838e-01,  6.501934708508996e-01,  1.595216561605085e+00,  1.502539456702753e+00, -2.992678291878784e+00,  1.800889452366049e+00
  8.104166666666666e+00,  1.958357989157801e-01,  6.513119916524730e-01,  1.590944184510938e+00,  1.502069139288844e+00, -2.975579918138358e+00,  1.798163796439546e+00
  8.108333333333333e+00,  1.987675513415608e-01,  6.523891606754667e-01,  1.586555075032788e+00,  1.501803021885588e+00, -2.958390232085262e+00,  1.794386795436197e+00
  8.112500000000001e+00,  2.016877616628840e-01,  6.534283291181077e-01,  1.582067152486587e+00,  1.501730567276634e+00, -2.941164718031971e+00,  1.789478755608931e+00
  8.116666666666667e+00,  2.045872326519959e-01,  6.544331108736787e-01,  1.577498298506228e+00,  1.501799213230098e+00, -2.923911389776942e+00,  1.783570290422419e+00
  8.120833333333334e+00,  2.074614802110882e-01,  6.554046417581898e-01,  1.572859869955175e+00,  1.501911395644993e+00, -2.906576356767627e+00,  1.777019949074053e+00
  8.125000000000000e+00,  2.103110377279505e-01,  6.563417576903012e-01,  1.568152758447034e+00,  1.501946602556549e+00, -2.889052270660825e+00,  1.770349009470717e+00
  8.129166666666666e+00,  2.131366248200320e-01,  6.572436713293247e-01,  1.563370121576688e+00,  1.501805349204646e+00, -2.871214276841472e+00,  1.764091667726812e+00
  8.133333333333333e+00,  2.159335142852584e-01,  6.581123344436052e-01,  1.558505306584286e+00,  1.501449141411271e+00, -2.852970266769276e+00,  1.758616165326551e+00
  8.137499999999999e+00,  2.186891958120296e-01,  6.589535005324876e-01,  1.553557495788674e+00,  1.500908668880414e+00, -2.834292205655684e+00,  1.754028546254628e+00
  8.141666666666667e+00,  2.213844230638435e-01,  6.597767700777533e-01,  1.548531268243698e+00,  1.500261167433391e+00, -2.815211486840861e+00,  1.750206114644560e+00
  8.145833333333334e+00,  2.239979931684069e-01,  6.605929914101976e-01,  1.543434183870229e+00,  1.499596807109211e+00, -2.795797983954803e+00,  1.746889081688823e+00
  8.150000000000000e+00,  2.265154228207891e-01,  6.614086288940016e-01,  1.538276656386564e+00,  1.498989714168577e+00, -2.776146693131215e+00,  1.743747907793884e+00
  8.154166666666667e+00,  2.289358050245274e-01,  6.622216171272198e-01,  1.533073096845113e+00,  1.498479558390358e+00, -2.756367825202800e+00,  1.740435256877582e+00
  8.158333333333333e+00,  2.312703380406308e-01,  6.630231319774758e-01,  1.527839645146513e+00,  1.498065124246108e+00, -2.736562147960014e+00,  1.736672051709035e+00
  8.162500000000000e+00,  2.335360647326886e-01,  6.638015129626097e-01,  1.522586348184175e+00,  1.497707927870018e+00, -2.716784314650981e+00,  1.732346377613354e+00
  8.166666666666666e+00,  2.357537156068420e-01,  6.645412872933139e-01,  1.517309202842030e+00,  1.497338829803053e+00, -2.697018423437372e+00,  1.727557978630920e+00
  8.170833333333334e+00,  2.379479087815545e-01,  6.652203766217640e-01,  1.511989564146008e+00,  1.496872987270522e+00, -2.677192546367520e+00,  1.722546248285658e+00
  8.175000000000001e+00,  2.401392631585750e-01,  6.658148938109123e-01,  1.506601261205268e+00,  1.496245165001718e+00, -2.657238315442335e+00,  1.717489404614369e+00
  8.179166666666667e+00,  2.423295871432004e-01,  6.663101950256255e-01,  1.501117605189949e+00,  1.495442565977563e+00, -2.637144438523531e+00,  1.712341471695572e+00
  8.183333333333334e+00,  2.444942378088502e-01,  6.667061549072830e-01,  1.495512509113514e+00,  1.494501809639112e+00, -2.616952073470870e+00,  1.706873019226355e+00
  8.187500000000000e+00,  2.465870076602868e-01,  6.670121669886128e-01,  1.489760864822787e+00,  1.493481918854516e+00, -2.596729874364842e+00,  1.700784021598915e+00
  8.191666666666666e+00,  2.485507860839663e-01,  6.672395672324938e-01,  1.483843138639519e+00,  1.492438949656444e+00, -2.576571017031549e+00,  1.693748229874891e+00
  8.195833333333333e+00,  2.503301383541132e-01,  6.673970178914739e-01,  1.477749306014621e+00,  1.491402635894604e+00, -2.556574314160659e+00,  1.685503964545166e+00
  8.199999999999999e+00,  2.518852777574002e-01,  6.674875414634442e-01,  1.471481479760473e+00,  1.490357352983754e+00, -2.536796296405079e+00,  1.676028874987459e+00
  8.204166666666666e+00,  2.532035109869137e-01,  6.675072585572568e-01,  1.465061064846912e+00,  1.489240497078836e+00, -2.517227672633305e+00,  1.665634272019103e+00
  8.208333333333334e+00,  2.543021380001212e-01,  6.674484323884140e-01,  1.458535820005133e+00,  1.487960679743369e+00, -2.497824451650349e+00,  1.654868600979804e+00
  8.212500000000000e+00,  2.552199747910823e-01,  6.673056486865820e-01,  1.451976127150742e+00,  1.486423155559310e+00, -2.478572137409328e+00,  1.644271363696597e+00
  8.216666666666667e+00,  2.560025543547765e-01,  6.670804744946389e-01,  1.445460858234478e+00,  1.484547226569183e+00, -2.459530217940650e+00,  1.634156730944248e+00
  8.220833333333333e+00,  2.566907099010701e-01,  6.667826893069621e-01,  1.439062609370697e+00,  1.482272590739511e+00, -2.440818713781877e+00,  1.624593537249913e+00
  8.225000000000000e+00,  2.573181267805965e-01,  6.664275464055331e-01,  1.432838684824710e+00,  1.479559417149752e+00, -2.422564737119791e+00,  1.615548466356277e+00
  8.229166666666666e+00,  2.579155220790293e-01,  6.660283780877866e-01,  1.426827479897574e+00,  1.476386334334341e+00, -2.404845824564793e+00,  1.607062067574405e+00
  8.233333333333334e+00,  2.585155586790461e-01,  6.655893375319503e-01,  1.421048608240361e+00,  1.472750412817400e+00, -2.387654601882251e+00,  1.599359500262324e+00
  8.237500000000001e+00,  2.591555907213944e-01,  6.651050181082706e-01,  1.415506568895219e+00,  1.468666708530161e+00, -2.370905321938162e+00,  1.592827658321692e+00
  8.241666666666667e+00,  2.598779080973260e-01,  6.645674756303201e-01,  1.410198779669557e+00,  1.464161825626180e+00, -2.354484086183495e+00,  1.587862757304549e+00
  8.245833333333334e+00,  2.607270943508702e-01,  6.639759512438264e-01,  1.405126203445749e+00,  1.459263885099993e+00, -2.338311777084934e+00,  1.584689764610215e+00
  8.250000000000000e+00,  2.617451661432508e-01,  6.633432304052366e-01,  1.400299744891565e+00,  1.453994817724886e+00, -2.322382559162630e+00,  1.583258670738514e+00
  8.254166666666666e+00,  2.629652495968589e-01,  6.626948934969400e-01,  1.395736745747377e+00,  1.448364487654103e+00, -2.306776987133102e+00,  1.583207732097193e+00
  8.258333333333333e+00,  2.644025921648949e-01,  6.620618569895652e-01,  1.391447484500347e+00,  1.442361547820825e+00, -2.291674469670679e+00,  1.583814681236532e+00
  8.262499999999999e+00,  2.660415273006645e-01,  6.614695656726756e-01,  1.387416065154421e+00,  1.435945333694247e+00, -2.277360406101292e+00,  1.583955814788565e+00
  8.266666666666666e+00,  2.678197556005339e-01,  6.609311652117708e-01,  1.383584904898881e+00,  1.429062354579065e+00, -2.264173884114649e+00,  1.582240349925810e+00
