Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  3.525000000000000e+00,  9.511500771704523e-02, -4.498991342779984e-01,  5.779170287462029e-01,  3.194999632948532e-01,  8.019109549690303e-01,  1.115736345734860e-01,  3.353172076794608e-01,  2.942963843901826e-02,  1.973260800187773e+00,  1.051458422985728e+00,  1.726185658550605e+00, -6.181344777600468e-01, -1.115441295337348e-01
  3.529166666666667e+00,  9.409403260551910e-02, -4.528534380678103e-01,  5.765301781883673e-01,  3.187730723301822e-01,  8.016282593711224e-01,  1.118693972016502e-01,  3.383975420488166e-01,  2.970138300630311e-02,  1.976357758022216e+00,  1.056015138977807e+00,  1.731109547009841e+00, -6.126394948330020e-01, -1.048515136043730e-01
  3.533333333333334e+00,  9.302595383174886e-02, -4.557910735238198e-01,  5.749801881724389e-01,  3.179250563949960e-01,  8.013355252685354e-01,  1.121809588745254e-01,  3.421136822194204e-01,  2.979408199013707e-02,  1.979315055017053e+00,  1.060249479133264e+00,  1.732139510721815e+00, -6.068544006978401e-01, -9.588271797448937e-02
  3.537500000000000e+00,  9.195138665805343e-02, -4.586868122197587e-01,  5.733744020194632e-01,  3.170328919661466e-01,  8.010420705222208e-01,  1.124954130669125e-01,  3.457725771325418e-01,  2.986018484930782e-02,  1.982111698623350e+00,  1.064386515209344e+00,  1.732695623771068e+00, -6.002468524326882e-01, -8.654628513207041e-02
  3.541666666666667e+00,  9.087626463565288e-02, -4.615364789122409e-01,  5.717281195266350e-01,  3.161076350995552e-01,  8.007492516861642e-01,  1.128108974643706e-01,  3.493250710261817e-01,  2.991558054386575e-02,  1.984730184354567e+00,  1.068471479667770e+00,  1.733054063499954e+00, -5.926815685831848e-01, -7.701700466918447e-02
  3.545833333333333e+00,  8.980541680287289e-02, -4.643364365241380e-01,  5.700538441783896e-01,  3.151582795022938e-01,  8.004581840868615e-01,  1.131258929547454e-01,  3.527388623264440e-01,  2.997204459818866e-02,  1.987157470626754e+00,  1.072526281616998e+00,  1.733329092530624e+00, -5.841010236476627e-01, -6.737924499819510e-02
  3.550000000000000e+00,  8.874311710187385e-02, -4.670810813327896e-01,  5.683614749405860e-01,  3.141916618244331e-01,  8.001699088304890e-01,  1.134390798223975e-01,  3.559957239516157e-01,  3.003536725303345e-02,  1.989384216712969e+00,  1.076555028198955e+00,  1.733543689305322e+00, -5.745195367000169e-01, -5.769892299170711e-02
  3.554166666666667e+00,  8.769396913143222e-02, -4.697627731295081e-01,  5.666609710641102e-01,  3.132144163916657e-01,  7.998855867386855e-01,  1.137490491876128e-01,  3.590849160978571e-01,  3.010728974134692e-02,  1.991402396475546e+00,  1.080553346266665e+00,  1.733714104040401e+00, -5.640134284328517e-01, -4.808630483609293e-02
  3.558333333333334e+00,  8.666266285706122e-02, -4.723731188063466e-01,  5.649623535282997e-01,  3.122331029315319e-01,  7.996064186800340e-01,  1.140543663189464e-01,  3.620096378595516e-01,  3.018544925809865e-02,  1.993202600574424e+00,  1.084514503974570e+00,  1.733849956576140e+00, -5.527035662244244e-01, -3.869368712824944e-02
  3.562500000000000e+00,  8.565357326171730e-02, -4.749047110282296e-01,  5.632754567613204e-01,  3.112541958961728e-01,  7.993335221670785e-01,  1.143536800685687e-01,  3.647794564119546e-01,  3.026615189715922e-02,  1.994773449962095e+00,  1.088434568409741e+00,  1.733962675395512e+00, -5.407254932529841e-01, -2.969070192022985e-02
